Sample,Organism,TreatNum,Treatment,ShortTreat,Rep,File,DATE,TIME,PAR,Fo(or_F),Fm,FmDec,Fv,FvDEC,Fv/Fm,FvD/FmD,Sigma,p,Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fm(PAM),Fv/Fm(PAM),GAIN,MTF:Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fo-prime,qp-coeff,FvFm-dark,Sigma-dark,ETR
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.103,4/3/21,80822,10,28280,52371,57848,24092,29569,0.46,0.511,105.1,0.43,0.38,388,0.39,2042,0.22,19522,--------,-------,1223,5311,0,29376,0.04,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,28497.5,1.01,0.526,116,12.45824122
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.104,4/3/21,80859,15,27496,51100,55987,23604,28491,0.462,0.509,105.2,0.43,0.4,442,0.39,2370,0.21,20034,--------,-------,1391,5360,0,28607,0.04,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,26994.5,0.98,0.526,116,18.76861122
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.105,4/3/21,80896,20,24958,46078,50258,21120,25300,0.458,0.503,105.9,0.44,0.42,445,0.39,2452,0.2,20726,--------,-------,1413,5205,0,25838,0.03,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,24218.1,0.97,0.526,116,24.8081499
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.106,4/3/21,80933,31.8,24162,42656,46271,18494,22109,0.434,0.478,102.4,0.42,0.44,563,0.35,3199,0.21,20436,--------,-------,1730,5716,0,25041,0.04,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,22503.5,0.92,0.526,116,37.37797363
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.107,4/3/21,80970,43.5,23932,40573,43764,16642,19832,0.41,0.453,99.9,0.42,0.47,674,0.35,4470,0.19,22631,--------,-------,2300,6073,0,24691,0.03,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,21583.8,0.88,0.526,116,48.30276785
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.108,4/3/21,81007,55.3,23718,39138,42195,15420,18478,0.394,0.438,99.7,0.42,0.46,699,0.36,4852,0.18,22066,--------,-------,2531,6015,0,24434,0.03,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,20935.7,0.85,0.526,116,59.00927202
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.109,4/3/21,81043,67.1,25150,39853,42830,14703,17680,0.369,0.413,98.5,0.43,0.44,730,0.36,5045,0.19,21536,--------,-------,2672,6322,0,25789,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,21721,0.81,0.526,116,67.05756667
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.110,4/3/21,81080,78.8,23930,37078,39770,13149,15841,0.355,0.398,97.5,0.42,0.45,748,0.36,5143,0.19,21068,--------,-------,2706,6234,0,24521,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,20501.1,0.79,0.526,116,75.76235648
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.111,4/3/21,81117,90.6,22972,34676,37034,11704,14062,0.338,0.38,96.6,0.42,0.44,755,0.4,5716,0.16,24515,--------,-------,3095,6568,0,23559,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19498.4,0.77,0.526,116,82.93613677
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.112,4/3/21,81154,102.3,21782,32134,34180,10352,12398,0.322,0.363,96.4,0.42,0.44,771,0.37,5573,0.19,21569,--------,-------,2984,6502,0,22232,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,18347.1,0.75,0.526,116,89.21346535
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.113,4/3/21,81191,114.1,21327,30727,32551,9400,11224,0.306,0.345,95.4,0.42,0.44,785,0.4,6232,0.16,24409,--------,-------,3400,6698,0,21757,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,17882,0.73,0.526,116,94.55967582
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.114,4/3/21,81228,125.9,20294,28660,30261,8366,9967,0.292,0.329,97.9,0.43,0.42,807,0.38,5695,0.2,21168,--------,-------,3123,6776,0,20684,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,16960.3,0.72,0.526,116,99.56518048
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.115,4/3/21,81265,137.6,19673,27353,28871,7681,9199,0.281,0.319,96.8,0.43,0.41,747,0.36,5169,0.24,21505,--------,-------,2813,7214,0,20074,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,16364.6,0.7,0.526,116,104.718559
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.116,4/3/21,81302,149.4,18722,25602,26907,6879,8184,0.269,0.304,97.4,0.43,0.41,795,0.38,5808,0.21,20956,--------,-------,3191,6896,0,19020,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,15590.7,0.69,0.526,116,108.8433202
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.117,4/3/21,81339,161.2,17281,23314,24430,6033,7149,0.259,0.293,96.1,0.42,0.41,767,0.35,5391,0.24,21999,--------,-------,2911,7421,0,17579,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,14317.4,0.67,0.526,116,113.0742473
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.118,4/3/21,81375,172.9,17027,22685,23708,5658,6681,0.249,0.282,96.4,0.42,0.41,799,0.36,5678,0.24,21710,--------,-------,3079,7540,0,17347,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,14144.9,0.66,0.526,116,116.5985754
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.119,4/3/21,81412,184.7,16673,21965,22881,5292,6208,0.241,0.271,94.7,0.41,0.43,834,0.33,5883,0.25,21293,--------,-------,3038,7511,0,16967,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,13884.7,0.65,0.526,116,120.5543378
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, well-fed",wellfed,F,hm040321.120,4/3/21,81449,196.5,16515,21477,22311,4962,5796,0.231,0.26,93.9,0.42,0.41,822,0.32,5739,0.27,21135,--------,-------,2989,7851,0,16774,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,13745.5,0.64,0.526,116,122.9344035
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.121,4/3/21,81560,0,14113,18238,19673,4125,5559,0.226,0.283,133.8,0.3,0.4,239,0.43,1626,0.17,25021,--------,-------,963,5031,0,14457,0.02,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,14918.3,1,0.226,133.8,0
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.122,4/3/21,81596,5,13138,16264,17281,3126,4143,0.192,0.24,118.6,0.31,0.33,325,0.43,1837,0.25,22166,--------,-------,1179,6322,0,13368,0.02,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,13521.6,1.14,0.226,133.8,6.979841586
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.123,4/3/21,81633,10,12719,15231,16012,2512,3293,0.165,0.206,111.9,0.32,0.38,679,0.25,2782,0.37,18667,--------,-------,1512,7884,0,12884,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12869.8,1.06,0.226,133.8,11.99660273
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.124,4/3/21,81670,15,12383,14630,15202,2247,2819,0.154,0.185,113.9,0.33,0.5,1059,0.22,14820,0.28,17488,--------,-------,5270,8653,0,12562,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12344.5,0.98,0.226,133.8,16.79524382
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.125,4/3/21,81707,20,12082,14193,14662,2111,2580,0.149,0.176,114,0.32,0.5,1051,0.19,13348,0.31,18531,--------,-------,4462,8855,0,12237,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11939,0.94,0.226,133.8,21.66659159
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.126,4/3/21,81744,31.8,12263,13932,14365,1669,2102,0.12,0.146,117.5,0.36,0.42,1011,0.29,15280,0.3,15931,--------,-------,6818,9537,0,12373,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11956,0.84,0.226,133.8,27.7448703
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.127,4/3/21,81781,43.5,12566,13958,14323,1391,1757,0.1,0.123,114,0.37,0.39,1061,0.33,15777,0.29,17187,--------,-------,7765,10460,0,12660,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12192.3,0.79,0.226,133.8,31.62740719
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.128,4/3/21,81818,55.3,12867,14152,14501,1286,1634,0.091,0.113,105.6,0.29,0.4,974,0.32,15152,0.27,15530,--------,-------,7269,9537,0,12952,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12456.8,0.76,0.226,133.8,36.58818418
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.129,4/3/21,81855,67.1,12948,14001,14294,1053,1346,0.075,0.094,111.1,0.35,0.34,1046,0.36,16491,0.29,16914,--------,-------,8970,11313,0,13019,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12469.8,0.69,0.226,133.8,36.58963831
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.130,4/3/21,81892,78.8,13268,14175,14425,907,1157,0.064,0.08,106.3,0.38,0.33,1101,0.37,17004,0.3,17469,--------,-------,9526,11944,0,13342,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12814,0.67,0.226,133.8,36.66743446
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.131,4/3/21,81928,90.6,13212,14038,14288,826,1075,0.059,0.075,109.3,0.33,0.33,1022,0.46,18044,0.21,18774,--------,-------,10963,12587,0,13296,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12810.5,0.67,0.226,133.8,38.86463043
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.132,4/3/21,81965,102.3,13024,13768,13988,744,964,0.054,0.069,108.6,0.37,0.31,1058,0.51,18438,0.18,20092,--------,-------,11850,13320,0,13095,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12606.5,0.64,0.226,133.8,40.16462593
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.133,4/3/21,82002,114.1,13129,13779,13983,650,854,0.047,0.061,113,0.42,0.28,969,0.49,20607,0.23,21507,--------,-------,13488,15340,0,13206,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12735.9,0.62,0.226,133.8,38.99041299
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.134,4/3/21,82039,125.9,13187,13783,13978,596,791,0.043,0.057,114.4,0.38,0.28,962,0.49,20838,0.23,21404,--------,-------,13706,15464,0,13270,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12832.6,0.63,0.226,133.8,39.36121708
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.135,4/3/21,82076,137.6,13162,13713,13925,552,763,0.04,0.055,112.8,0.41,0.27,874,0.56,21969,0.17,22780,--------,-------,15015,16331,0,13224,0,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12811,0.61,0.226,133.8,40.01775843
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.136,4/3/21,82113,149.4,13272,13819,14032,547,760,0.04,0.054,113.2,0.45,0.27,939,0.57,23107,0.16,25192,--------,-------,15938,17455,0,13353,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12916.4,0.61,0.226,133.8,43.44951387
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.137,4/3/21,82150,161.2,12975,13515,13706,541,732,0.04,0.053,102.3,0.35,0.31,904,0.54,23133,0.15,25157,--------,-------,15093,16608,0,13035,0,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12648.5,0.62,0.226,133.8,46.88126932
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.138,4/3/21,82187,172.9,12384,12850,13013,466,628,0.036,0.048,109.6,0.38,0.24,731,0.6,22254,0.16,28193,--------,-------,16121,18072,0,12461,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12087.1,0.61,0.226,133.8,45.25554788
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.139,4/3/21,82224,184.7,12446,12866,13026,419,580,0.033,0.044,110.6,0.46,0.22,658,0.68,25040,0.1,44408,--------,-------,19142,21770,0,12521,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12160.7,0.59,0.226,133.8,44.31545047
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,A,hm040321.140,4/3/21,82260,196.5,12418,12802,12952,384,534,0.03,0.041,119.9,0.51,0.18,737,0.67,28155,0.14,51312,--------,-------,22283,26446,0,12489,0.01,1200,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12169.1,0.61,0.226,133.8,42.86058974
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.141,4/3/21,82354,0,18097,22764,24414,4668,6318,0.205,0.259,142.1,0.31,0.35,211,0.47,1502,0.17,23923,--------,-------,950,4935,0,18443,0.02,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,19079.7,1,0.205,142.1,0
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.142,4/3/21,82390,5,15321,18369,19481,3047,4160,0.166,0.214,123.7,0.34,0.3,288,0.44,1857,0.26,21443,--------,-------,1217,6454,0,15545,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,15715.5,1.15,0.205,142.1,7.065533631
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.143,4/3/21,82427,10,14582,16844,17581,2261,2999,0.134,0.171,113.1,0.34,0.53,1078,0.17,16439,0.3,17481,--------,-------,4887,8641,0,14758,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,14734.7,1.07,0.205,142.1,11.4070061
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.144,4/3/21,82464,15,13411,15317,15865,1906,2454,0.124,0.155,116.2,0.36,0.46,1010,0.27,14936,0.27,16429,--------,-------,6122,8932,0,13554,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,13364.4,0.98,0.205,142.1,15.83360549
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.145,4/3/21,82501,20,12810,14542,14978,1732,2168,0.119,0.145,124,0.37,0.45,1083,0.27,16655,0.28,17310,--------,-------,6923,9780,0,12969,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,12675.8,0.93,0.205,142.1,20.26020487
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.146,4/3/21,82538,31.8,12256,13604,13928,1347,1672,0.099,0.12,107,0.32,0.4,924,0.32,14470,0.27,18301,--------,-------,6937,10055,0,12363,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11990.3,0.84,0.205,142.1,26.79965419
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.147,4/3/21,82575,43.5,11709,12726,12964,1017,1255,0.08,0.097,110.8,0.35,0.37,1097,0.36,18075,0.28,18560,--------,-------,9509,12000,0,11792,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11377.9,0.75,0.205,142.1,29.6241651
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.148,4/3/21,82612,55.3,11909,12729,12930,820,1022,0.064,0.079,112.6,0.4,0.31,995,0.45,17948,0.24,18377,--------,-------,10971,12739,0,11986,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11530.9,0.68,0.205,142.1,30.12811642
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.149,4/3/21,82649,67.1,11909,12666,12864,756,954,0.06,0.074,107.4,0.3,0.33,993,0.47,19799,0.2,20379,--------,-------,11999,13663,0,11998,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11540.4,0.67,0.205,142.1,34.27209446
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.150,4/3/21,82685,78.8,11447,12075,12242,628,795,0.052,0.065,113.1,0.36,0.32,904,0.45,18725,0.23,19072,--------,-------,11392,13151,0,11493,0,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11112.3,0.65,0.205,142.1,34.88160314
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.151,4/3/21,82722,90.6,11486,12039,12172,553,686,0.046,0.056,109.5,0.38,0.26,879,0.55,20652,0.19,21609,--------,-------,14284,15642,0,11546,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11170.4,0.64,0.205,142.1,35.47749152
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.152,4/3/21,82759,102.3,11702,12171,12322,469,620,0.039,0.05,115.9,0.48,0.23,777,0.59,22828,0.18,23462,--------,-------,16553,17784,0,11754,0,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11391.4,0.6,0.205,142.1,33.96308377
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.153,4/3/21,82796,114.1,12035,12454,12579,419,544,0.034,0.043,119,0.51,0.2,890,0.56,25269,0.24,26605,--------,-------,18857,20751,0,12108,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11727.4,0.58,0.205,142.1,33.02413394
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.154,4/3/21,82833,125.9,11864,12259,12394,395,530,0.032,0.043,119.1,0.5,0.19,622,0.68,24555,0.13,35000,--------,-------,19358,21454,0,11928,0.01,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11586.3,0.59,0.205,142.1,34.29592999
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.155,4/3/21,82870,137.6,11550,11908,12044,358,494,0.03,0.041,116.4,0.49,0.19,584,0.69,26937,0.12,52837,--------,-------,21105,24913,0,11600,0,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11292.9,0.58,0.205,142.1,35.14038895
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.156,4/3/21,82907,149.4,11365,11726,11854,361,489,0.031,0.041,113.6,0.35,0.23,604,0.66,24753,0.1,41987,--------,-------,18429,20847,0,11422,0,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11158.1,0.64,0.205,142.1,39.42567766
,M chamaeleon NRMC1802 (fed SM),,"10uE,light, super starved",superstarved,B,hm040321.157,4/3/21,82944,161.2,11373,11726,11822,353,449,0.03,0.038,106.3,0.27,0.17,590,0.72,24484,0.11,34752,--------,-------,19894,21588,0,11423,0,1000,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,11197.3,0.67,0.205,142.1,41.16737427
